attraction_privettur_skit_anastasii_uzoreshitelnitsy_bahchisaray	Скит Анастасии Узорешительницы	Бахчисарай	Бахчисарай, Крым	44.749976	33.863619
attraction_privettur_sfinksy_doliny_churuk_su_bahchisaray	Сфинксы долины Чурук-Су	Бахчисарай	Бахчисарай, Крым	44.749036	33.862416
attraction_privettur_ekaterininskaya_milya_bahchisaray	Екатерининская миля	Бахчисарай	Бахчисарай, Крым	44.755752	33.863063
attraction_privettur_bahchisarayskiy_park_miniatyur_bahchisaray	Бахчисарайский парк миниатюр	Бахчисарай	Бахчисарай, Крым	44.756599	33.86053
attraction_privettur_chudo_oslik_bahchisaray	«Чудо-ослик»	Бахчисарай	Бахчисарай, Крым	44.752391	33.864595
attraction_privettur_plyazh_oazis_evpatoriya	Пляж «Оазис»	Евпатория	Евпатория, Крым	45.18854	33.371029
attraction_privettur_plyazh_robinzon_evpatoriya	Пляж «Робинзон»	Евпатория	Евпатория, Крым	45.19229	33.363975
attraction_privettur_plyazh_solyaris_evpatoriya	Пляж «Солярис»	Евпатория	Евпатория, Крым	45.188661	33.364102
attraction_privettur_tsentralnyy_plyazh_evpatorii_evpatoriya	Центральный пляж Евпатории	Евпатория	Евпатория, Крым	45.193007	33.370795
attraction_privettur_tropikpark_evpatoriya	Тропикпарк	Евпатория	Евпатория, Крым	45.194481	33.366632
attraction_privettur_dom_velikana_evpatoriya	Дом великана	Евпатория	Евпатория, Крым	45.193709	33.365083
attraction_privettur_muzey_zanimatelnyh_nauk_kak_tak_evpatoriya	Музей занимательных наук «Как?Так!»	Евпатория	Евпатория, Крым	45.193955	33.369779
attraction_privettur_evpatoriyskiy_karting_tsentr_evpatoriya	Евпаторийский картинг-центр	Евпатория	Евпатория, Крым	45.186639	33.367043
attraction_privettur_evpatoriyskiy_delfinariy_evpatoriya	Евпаторийский дельфинарий	Евпатория	Евпатория, Крым	45.190809	33.363605
attraction_privettur_plyazh_super_akva_zaozernoe	Пляж «Супер Аква»	Заозерное	Заозерное, Крым	45.161985	33.278349
attraction_privettur_greko_skifskoe_gorodische_chayka_zaozernoe	Греко-скифское городище «Чайка»	Заозерное	Заозерное, Крым	45.155376	33.281019
attraction_privettur_tsentralnyy_plyazh_mezhvodnogo_mezhvodnoe	Центральный пляж Межводного	Межводное	Межводное, Крым	45.583897	32.848845
attraction_privettur_tsentr_vodnyh_vidov_sporta_mezhvodnoe	Центр водных видов спорта	Межводное	Межводное, Крым	45.581266	32.846433
attraction_privettur_ozero_dzharylgach_mezhvodnoe	Озеро Джарылгач	Межводное	Межводное, Крым	45.584032	32.848881
attraction_privettur_tsentralnyy_plyazh_nikolaevki_nikolaevka	Центральный пляж Николаевки	Николаевка	Николаевка, Крым	44.962022	33.614332
attraction_privettur_akvarium_chernomorskiy_nikolaevka	Аквариум «Черноморский»	Николаевка	Николаевка, Крым	44.959902	33.61066
attraction_privettur_plyazh_sanset_olenevka	Пляж «Сансет»	Оленевка	Оленевка, Крым	45.38729	32.533579
attraction_privettur_chasha_lyubvi_olenevka	Чаша Любви	Оленевка	Оленевка, Крым	45.382064	32.529496
attraction_privettur_staryy_mayak_olenevka	Старый маяк	Оленевка	Оленевка, Крым	45.379736	32.535116
attraction_privettur_tsentralnyy_plyazh_peschanogo_peschanoe	Центральный пляж Песчаного	Песчаное	Песчаное, Крым	44.846103	33.606155
attraction_privettur_tsentralnyy_plyazh_popovki_popovka	Центральный пляж Поповки	Поповка	Поповка, Крым	45.300463	33.039152
attraction_privettur_detskiy_plyazh_popovka	Детский пляж	Поповка	Поповка, Крым	45.294103	33.0369
attraction_privettur_poselkovyy_plyazh_popovka	Поселковый пляж	Поповка	Поповка, Крым	45.294087	33.036832
attraction_privettur_respublika_kazantip_plyazh_z_city_popovka	Республика «Казантип» / пляж «Z-city»	Поповка	Поповка, Крым	45.296	33.032536
attraction_privettur_tsentralnyy_plyazh_saki_saki	Центральный пляж Саки	Саки	Саки, Крым	45.136551	33.606336
attraction_privettur_sakskoe_ozero_saki	Сакское озеро	Саки	Саки, Крым	45.136717	33.599991
attraction_privettur_etnograficheskiy_kompleks_sergiev_posad_saki	Этнографический комплекс «Сергиев Посад»	Саки	Саки, Крым	45.133165	33.599236
attraction_privettur_akvakompleks_saksoniya_saki	Аквакомплекс «Саксония»	Саки	Саки, Крым	45.137516	33.600863
attraction_privettur_plyazh_pobedy_sevastopol	Пляж Победы	Севастополь	Севастополь, Крым	44.61273	33.525887
attraction_privettur_plyazh_akvamarin_sevastopol	Пляж «Аквамарин»	Севастополь	Севастополь, Крым	44.620639	33.524705
attraction_privettur_plyazh_pesochnyy_sevastopol	Пляж Песочный	Севастополь	Севастополь, Крым	44.616143	33.529361
attraction_privettur_plyazh_solnechnyy_sevastopol	Пляж Солнечный	Севастополь	Севастополь, Крым	44.614761	33.528898
attraction_privettur_plyazh_tolstyak_sevastopol	Пляж Толстяк	Севастополь	Севастополь, Крым	44.620613	33.524568
attraction_privettur_urochische_batiliman_sevastopol	Урочище Батилиман	Севастополь	Севастополь, Крым	44.619324	33.522381
attraction_privettur_chernorechenskiy_kanon_sevastopol	Чернореченский каньон	Севастополь	Севастополь, Крым	44.616213	33.52937
attraction_privettur_krepost_kyz_kule_sevastopol	Крепость Кыз-Куле	Севастополь	Севастополь, Крым	44.612705	33.525609
attraction_privettur_muzey_geroicheskoy_oborony_i_osvobozhdeniya_sevastopolya_sevastopol	Музей героической обороны и освобождения Севастополя	Севастополь	Севастополь, Крым	44.620016	33.527637
attraction_privettur_muzey_podvodnyh_lodok_sevastopol	Музей подводных лодок	Севастополь	Севастополь, Крым	44.619809	33.522883
attraction_privettur_muzey_rybakov_sevastopol	Музей рыбаков	Севастополь	Севастополь, Крым	44.616979	33.52141
attraction_privettur_akvapark_zurbagan_sevastopol	Аквапарк «Зурбаган»	Севастополь	Севастополь, Крым	44.619936	33.527751
attraction_privettur_delfinariy_strana_delfiniya_sevastopol	Дельфинарий «Страна Дельфиния»	Севастополь	Севастополь, Крым	44.613236	33.5274
attraction_privettur_delfinariy_flipper_sevastopol	Дельфинарий Flipper	Севастополь	Севастополь, Крым	44.614822	33.528932
attraction_privettur_eko_park_lukomore_sevastopol	Эко-парк «Лукоморье»	Севастополь	Севастополь, Крым	44.612722	33.525818
attraction_privettur_tserkov_vseh_svyatyh_sevastopol	Церковь Всех Святых	Севастополь	Севастополь, Крым	44.616979	33.52141
attraction_privettur_tserkov_mihaila_arhangela_sevastopol	Церковь Михаила Архангела	Севастополь	Севастополь, Крым	44.612722	33.524982
attraction_privettur_tsentralnyy_plyazh_chernomorskogo_chernomorskoe	Центральный пляж Черноморского	Черноморское	Черноморское, Крым	45.504722	32.694268
attraction_privettur_urochische_bolshoy_kastel_chernomorskoe	Урочище Большой Кастель	Черноморское	Черноморское, Крым	45.510539	32.698495
attraction_privettur_plyazh_vega_shtormovoe	Пляж «Вега»	Штормовое	Штормовое, Крым	45.264075	33.083272
attraction_privettur_plyazh_otelya_delmar_shtormovoe	Пляж отеля DelMar	Штормовое	Штормовое, Крым	45.270951	33.085374
attraction_privettur_plyazh_krab_shtormovoe	Пляж «Краб»	Штормовое	Штормовое, Крым	45.265	33.082536
attraction_privettur_muzey_morskie_kurezy_shtormovoe	Музей «Морские курьезы»	Штормовое	Штормовое, Крым	45.268878	33.082468
attraction_privettur_plyazh_117_beregovoe	Пляж 117	Береговое	Береговое, Крым	45.095878	35.431468
attraction_privettur_plyazh_gostinitsy_brigantina_beregovoe	Пляж гостиницы «Бригантина»	Береговое	Береговое, Крым	45.097734	35.433567
attraction_privettur_plyazh_otelya_hollywood_beregovoe	Пляж отеля Hollywood	Береговое	Береговое, Крым	45.093374	35.438951
attraction_privettur_plyazh_moskovskiy_kerch	Пляж Московский	Керчь	Керчь, Крым	45.360064	36.468335
attraction_privettur_plyazh_molodezhnyy_kerch	Пляж Молодежный	Керчь	Керчь, Крым	45.357369	36.463475
attraction_privettur_plyazh_cherepashka_kerch	Пляж Черепашка	Керчь	Керчь, Крым	45.352884	36.469537
attraction_privettur_plyazh_sanatoriya_moskva_krym_kerch	Пляж санатория «Москва-Крым»	Керчь	Керчь, Крым	45.355782	36.471278
attraction_privettur_strausinaya_ferma_ekzotik_kerch	Страусиная ферма «Экзотик»	Керчь	Керчь, Крым	45.352702	36.469239
attraction_privettur_plyazh_pansionata_goluboy_zaliv_koktebel	Пляж пансионата «Голубой залив»	Коктебель	Коктебель, Крым	44.960265	35.242736
attraction_privettur_tsentralnyy_plyazh_koktebelya_koktebel	Центральный пляж Коктебеля	Коктебель	Коктебель, Крым	44.965299	35.24653
attraction_privettur_maltiyskiy_plyazh_koktebel	Мальтийский пляж	Коктебель	Коктебель, Крым	44.957591	35.248098
attraction_privettur_plyazh_papay_koktebel	Пляж «Папай»	Коктебель	Коктебель, Крым	44.957436	35.247635
attraction_privettur_plyazh_primore_koktebel	Пляж «Приморье»	Коктебель	Коктебель, Крым	44.965298	35.24674
attraction_privettur_park_antilop_safari_ranch_koktebel	Парк антилоп «Сафари Ранч»	Коктебель	Коктебель, Крым	44.958837	35.249752
attraction_privettur_ozero_barakol_koktebel	Озеро Бараколь	Коктебель	Коктебель, Крым	44.96299	35.250225
attraction_privettur_naberezhnaya_koktebelya_koktebel	Набережная Коктебеля	Коктебель	Коктебель, Крым	44.958521	35.243723
attraction_privettur_akvapark_v_koktebele_koktebel	Аквапарк в Коктебеле	Коктебель	Коктебель, Крым	44.959361	35.243102
attraction_privettur_tsentralnyy_plyazh_kurortnogo_kurortnoe	Центральный пляж Курортного	Курортное	Курортное, Крым	44.911848	35.184537
attraction_privettur_lvinaya_buhta_kurortnoe	Львиная бухта	Курортное	Курортное, Крым	44.911291	35.188498
attraction_privettur_muzey_prirody_kara_daga_kurortnoe	Музей природы Кара-Дага	Курортное	Курортное, Крым	44.911061	35.187695
attraction_privettur_tsentralnyy_plyazh_morskogo_morskoe	Центральный пляж Морского	Морское	Морское, Крым	44.828236	34.799196
attraction_privettur_mys_ay_foka_morskoe	Мыс Ай-Фока	Морское	Морское, Крым	44.823103	34.8021
attraction_privettur_kamennye_zamki_za_mysom_agira_morskoe	Каменные замки за мысом Агира	Морское	Морское, Крым	44.830564	34.801184
attraction_privettur_tsarskiy_plyazh_novyy_svet	Царский пляж	Новый Свет	Новый Свет, Крым	44.82874	34.917529
attraction_privettur_tsentralnyy_plyazh_novogo_sveta_novyy_svet	Центральный пляж Нового Света	Новый Свет	Новый Свет, Крым	44.826873	34.913337
attraction_privettur_naberezhnaya_novogo_sveta_novyy_svet	Набережная Нового Света	Новый Свет	Новый Свет, Крым	44.827146	34.915727
attraction_privettur_landshaftnyy_zakaznik_novyy_svet_novyy_svet	Ландшафтный заказник «Новый Свет»	Новый Свет	Новый Свет, Крым	44.830591	34.910105
attraction_privettur_skalnyy_amfiteatr_novyy_svet	Скальный амфитеатр	Новый Свет	Новый Свет, Крым	44.827827	34.911423
attraction_privettur_podvodnaya_peschera_legenda_novyy_svet	Подводная пещера «Легенда»	Новый Свет	Новый Свет, Крым	44.828922	34.910568
attraction_privettur_bosporskaya_krepost_novyy_svet	Боспорская крепость	Новый Свет	Новый Свет, Крым	44.830521	34.91011
attraction_privettur_muzey_istorii_vinodeliya_novyy_svet	Музей истории виноделия	Новый Свет	Новый Свет, Крым	44.832739	34.910602
attraction_privettur_tsentralnyy_plyazh_ordzhonikidze_ordzhonikidze	Центральный пляж Орджоникидзе	Орджоникидзе	Орджоникидзе, Крым	44.96388	35.352608
attraction_privettur_biyuk_yanyshar_ordzhonikidze	Биюк-Янышар	Орджоникидзе	Орджоникидзе, Крым	44.962049	35.355374
attraction_privettur_tsentralnyy_plyazh_primorskogo_primorskiy	Центральный пляж Приморского	Приморский	Приморский, Крым	45.117502	35.476291
attraction_privettur_plyazh_mohito_sudak	Пляж «Мохито»	Судак	Судак, Крым	44.8482	34.978597
attraction_privettur_plyazh_medvezhonok_sudak	Пляж «Медвежонок»	Судак	Судак, Крым	44.851617	34.977809
attraction_privettur_kolhoznyy_plyazh_sudak	Колхозный пляж	Судак	Судак, Крым	44.8451	34.9747
attraction_privettur_tsentralnyy_plyazh_sudaka_sudak	Центральный пляж Судака	Судак	Судак, Крым	44.848405	34.970761
attraction_privettur_plyazh_sanatoriya_vvs_sudak	Пляж санатория ВВС	Судак	Судак, Крым	44.845568	34.976578
attraction_privettur_plyazh_tok_sudak_sudak	Пляж ТОК «Судак»	Судак	Судак, Крым	44.852809	34.976198
attraction_privettur_plyazh_pansionata_zvezdnyy_sudak	Пляж пансионата «Звездный»	Судак	Судак, Крым	44.847997	34.978545
attraction_privettur_plyazh_otelya_priboy_sudak	Пляж отеля «Прибой»	Судак	Судак, Крым	44.852336	34.977051
attraction_privettur_plyazh_arzy_sudak	Пляж «Арзы»	Судак	Судак, Крым	44.852252	34.977163
attraction_privettur_grot_eolova_arfa_sudak	Грот «Эолова арфа»	Судак	Судак, Крым	44.850727	34.978354
attraction_privettur_zapovednoe_urochische_alchak_kaya_sudak	Заповедное урочище Алчак-Кая	Судак	Судак, Крым	44.848132	34.978581
attraction_privettur_kontaktnyy_zoopark_sudak	Контактный зоопарк	Судак	Судак, Крым	44.852925	34.973531
attraction_privettur_kinoteatr_chayka_sudak	Кинотеатр «Чайка»	Судак	Судак, Крым	44.846476	34.977719
attraction_privettur_akvapark_vodnyy_mir_sudak	Аквапарк «Водный мир»	Судак	Судак, Крым	44.850269	34.978525
attraction_privettur_delfinariy_nemo_sudak	Дельфинарий «Немо»	Судак	Судак, Крым	44.847537	34.978382
attraction_privettur_krokodilovaya_ferma_sudak	Крокодиловая ферма	Судак	Судак, Крым	44.846637	34.977852
attraction_privettur_plyazh_sanatoriya_voshod_feodosiya	Пляж санатория «Восход»	Феодосия	Феодосия, Крым	45.033003	35.386245
attraction_privettur_pervyy_gorodskoy_plyazh_feodosiya	Первый городской пляж	Феодосия	Феодосия, Крым	45.033268	35.386159
attraction_privettur_plyazh_dinamo_feodosiya	Пляж «Динамо»	Феодосия	Феодосия, Крым	45.031482	35.386378
attraction_privettur_zhemchuzhnyy_plyazh_feodosiya	Жемчужный пляж	Феодосия	Феодосия, Крым	45.028881	35.385024
attraction_privettur_plyazh_baunti_feodosiya	Пляж «Баунти»	Феодосия	Феодосия, Крым	45.034777	35.379621
attraction_privettur_muzey_deltaplanerizma_feodosiya	Музей дельтапланеризма	Феодосия	Феодосия, Крым	45.034307	35.379205
attraction_privettur_muzey_drevnostey_feodosiya	Музей древностей	Феодосия	Феодосия, Крым	45.031137	35.386327
attraction_privettur_delfinariy_nemo_feodosiya	Дельфинарий «Немо»	Феодосия	Феодосия, Крым	45.034137	35.379084
attraction_privettur_mesto_dlya_potseluev_feodosiya	Место для поцелуев	Феодосия	Феодосия, Крым	45.035634	35.383833
attraction_privettur_yubileynyy_park_feodosiya	Юбилейный парк	Феодосия	Феодосия, Крым	45.029437	35.379248
attraction_privettur_vvedenskaya_tserkov_feodosiya	Введенская церковь	Феодосия	Феодосия, Крым	45.035052	35.379937
attraction_privettur_bashnya_fomy_feodosiya	Башня Фомы	Феодосия	Феодосия, Крым	45.030147	35.385995
attraction_privettur_genuezskaya_krepost_kafa_feodosiya	Генуэзская крепость Кафа	Феодосия	Феодосия, Крым	45.029721	35.385755
attraction_privettur_hram_iverskoy_ikony_feodosiya	Храм Иверской иконы	Феодосия	Феодосия, Крым	45.0339	35.378936
attraction_privettur_tserkov_svyatoy_ekateriny_feodosiya	Церковь Святой Екатерины	Феодосия	Феодосия, Крым	45.027961	35.381705
attraction_privettur_tsentralnyy_plyazh_schelkino_schelkino	Центральный пляж Щёлкино	Щёлкино	Щёлкино, Крым	45.4307	35.825764
attraction_privettur_plyazh_v_russkoy_buhte_schelkino	Пляж в Русской бухте	Щёлкино	Щёлкино, Крым	45.430937	35.825616
attraction_privettur_livadiyskiy_park_yalta	Ливадийский парк	Ялта	Ялта, Крым	44.491546	34.167927
attraction_privettur_gorodskoy_plyazh_u_skaly_diva_simeiz	Городской пляж у скалы Дива	Симеиз	Симеиз, Крым	44.411557	33.993804
attraction_privettur_park_tok_sudak_sudak	Парк ТОК «Судак»	Судак	Судак, Крым	44.852492	34.97682
attraction_privettur_plyazhi_primorskogo_primorskiy	Пляжи Приморского	Приморский	Приморский, Крым	45.114832	35.484316
